dataset,path,emotion_name,emotion_code,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,mel_0,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,mel_65,mel_66,mel_67,mel_68,mel_69,mel_70,mel_71,mel_72,mel_73,mel_74,mel_75,mel_76,mel_77,mel_78,mel_79,mel_80,mel_81,mel_82,mel_83,mel_84,mel_85,mel_86,mel_87,mel_88,mel_89,mel_90,mel_91,mel_92,mel_93,mel_94,mel_95,mel_96,mel_97,mel_98,mel_99,mel_100,mel_101,mel_102,mel_103,mel_104,mel_105,mel_106,mel_107,mel_108,mel_109,mel_110,mel_111,mel_112,mel_113,mel_114,mel_115,mel_116,mel_117,mel_118,mel_119,mel_120,mel_121,mel_122,mel_123,mel_124,mel_125,mel_126,mel_127,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5
ravdess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\RAVDESS\Actor_15\03-01-04-01-02-02-15.wav,sad,4,-608.295471,72.694534,-2.839394,22.814308,6.540107,2.083266,-0.218443,-4.760488,1.522393,0.057083,-1.112453,-0.617668,0.285025,-0.805094,1.906361,-1.776427,0.278397,2.359798,-3.397024,-0.309886,0.853395,3.851773,3.317803,3.728200,1.901768,3.310839,-0.483537,3.519731,1.253023,2.531680,-0.307213,-0.604955,-0.712614,0.165895,-1.768589,-1.771146,-2.342860,-1.246537,-0.481869,-0.407643,0.546805,0.523243,0.405748,0.405364,0.363045,0.326691,0.326433,0.356209,0.406714,0.530084,0.563958,0.440502,0.000453,0.000180,0.000211,0.005430,0.037877,0.078742,0.042334,0.004122,0.035929,0.076834,0.068505,0.053391,0.049634,0.024779,0.026762,0.020086,0.024408,0.038250,0.105608,0.169118,0.084723,0.015839,0.039446,0.045613,0.014474,0.013262,0.013527,0.022672,0.023252,0.008928,0.002224,0.006998,0.011900,0.006706,0.013539,0.003059,0.002283,0.003330,0.004033,0.002988,0.002156,0.002766,0.001824,0.001393,0.002864,0.006231,0.004579,0.003174,0.004298,0.003256,0.002941,0.002186,0.002479,0.005412,0.005599,0.003044,0.002734,0.006732,0.006905,0.004423,0.009310,0.007546,0.003773,0.004164,0.002985,0.002294,0.004024,0.002871,0.001040,0.001268,0.001891,0.001449,0.001400,0.001043,0.001151,0.000992,0.001179,0.000973,0.000986,0.001557,0.001140,0.000488,0.000638,0.000268,0.000337,0.000236,0.000346,0.000334,0.000377,0.000439,0.000425,0.000501,0.000664,0.000680,0.000589,0.000469,0.000233,0.000263,0.000215,0.000087,0.000063,0.000151,0.000151,0.000159,0.000246,0.000240,0.000380,0.000211,0.000250,0.000291,0.000190,0.000193,0.000142,0.000097,0.000080,0.000093,0.000107,0.000174,0.000147,0.000083,0.000044,0.000059,0.000141,0.000128,0.000102,0.000075,0.000043,0.000025,24.138060,16.203728,17.658613,16.297676,15.917001,17.842909,15.462646,-0.061220,0.052544,-0.066565,-0.049437,0.020543,0.025277
ravdess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\RAVDESS\Actor_15\03-01-04-02-01-01-15.wav,sad,4,-557.396912,53.438694,-1.971472,19.526009,4.901266,0.741935,1.189077,-3.091378,0.672216,0.879404,4.698575,2.286485,1.263639,3.256288,0.538213,0.748188,2.124732,4.405632,-2.452856,3.156481,-0.388323,1.219725,0.589349,0.204672,0.673795,0.789152,0.326460,2.685087,0.182362,2.191127,-0.709434,1.963568,1.789896,1.850869,0.492513,0.248285,-1.098032,0.496063,0.111975,0.895787,0.400939,0.523259,0.573424,0.456900,0.394372,0.421609,0.434946,0.469633,0.530865,0.619892,0.606026,0.520299,2.109294,0.062159,0.000844,0.001047,0.035066,0.237434,0.071792,0.007782,0.004579,0.009354,0.066379,0.167480,0.032372,0.009699,0.005044,0.007909,0.061259,0.088019,0.037846,0.014696,0.010920,0.008544,0.079593,0.080259,0.065186,0.039574,0.030908,0.025285,0.053175,0.095162,0.067658,0.019133,0.004471,0.002108,0.006872,0.006504,0.004682,0.001883,0.001004,0.002156,0.006014,0.017996,0.013681,0.002775,0.004053,0.007722,0.017686,0.085056,0.050154,0.017173,0.008371,0.003908,0.007348,0.008804,0.007235,0.002573,0.002258,0.002608,0.003622,0.002279,0.002759,0.002693,0.001658,0.001246,0.001230,0.001813,0.001123,0.000676,0.000367,0.000466,0.000767,0.000771,0.000724,0.000539,0.001704,0.001812,0.002066,0.002090,0.001708,0.001187,0.000924,0.000609,0.000466,0.000422,0.000251,0.000290,0.000423,0.000445,0.000515,0.000515,0.000278,0.000191,0.000154,0.000174,0.000223,0.000216,0.000123,0.000126,0.000086,0.000038,0.000029,0.000023,0.000033,0.000037,0.000038,0.000037,0.000040,0.000027,0.000017,0.000012,0.000012,0.000007,0.000007,0.000006,0.000008,0.000006,0.000007,0.000006,0.000005,0.000007,0.000012,0.000011,0.000015,0.000025,0.000029,0.000015,0.000005,0.000002,24.461025,13.385834,16.415007,15.554444,15.780112,17.400064,15.659981,-0.014319,0.065764,-0.146715,-0.047087,0.027120,0.013459
ravdess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\RAVDESS\Actor_15\03-01-04-02-01-02-15.wav,sad,4,-551.767761,51.499947,-3.199060,15.971469,6.773596,0.965007,1.028201,-2.983471,1.649842,1.476117,2.435156,1.792530,0.790371,4.005509,1.140614,1.052510,0.187728,4.339202,-1.289947,2.407413,-0.070918,1.193245,0.957163,0.537315,0.822814,1.239470,0.548782,2.731417,1.379199,1.811808,-0.384141,1.701409,2.069795,1.570428,0.290058,0.645687,0.122168,1.800453,1.558129,3.179568,0.438786,0.524100,0.499439,0.462135,0.435002,0.405079,0.386010,0.400155,0.507980,0.633607,0.618680,0.424328,1.923062,0.013350,0.000575,0.000557,0.031104,0.282119,0.127508,0.015585,0.005628,0.009797,0.061560,0.150694,0.067942,0.027773,0.013474,0.014530,0.032753,0.127327,0.190271,0.044550,0.027906,0.025237,0.015151,0.038600,0.071322,0.085180,0.172264,0.136242,0.091853,0.014574,0.010414,0.025199,0.067331,0.028882,0.010754,0.005711,0.007773,0.016562,0.008686,0.011112,0.015461,0.025807,0.011245,0.003140,0.003590,0.016088,0.028151,0.045346,0.055296,0.031983,0.019506,0.010582,0.005784,0.006011,0.008758,0.018402,0.011101,0.008065,0.005599,0.003724,0.005049,0.003953,0.001233,0.001451,0.002156,0.002617,0.001322,0.000676,0.000656,0.001298,0.002592,0.002672,0.001812,0.002028,0.001802,0.000945,0.001653,0.001144,0.000853,0.001243,0.001488,0.000772,0.002064,0.000612,0.000327,0.000437,0.000334,0.000514,0.000342,0.001021,0.000693,0.001698,0.001474,0.000568,0.000341,0.000308,0.000183,0.000126,0.000104,0.000066,0.000040,0.000036,0.000046,0.000059,0.000096,0.000078,0.000072,0.000055,0.000074,0.000037,0.000027,0.000031,0.000018,0.000024,0.000016,0.000037,0.000026,0.000021,0.000023,0.000026,0.000024,0.000030,0.000027,0.000022,0.000020,0.000015,0.000007,0.000003,25.555992,14.039363,16.170012,15.288583,15.678667,16.714149,15.538625,-0.077168,0.027014,-0.091236,-0.108931,0.043047,-0.012490
ravdess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\RAVDESS\Actor_15\03-01-04-02-02-01-15.wav,sad,4,-580.597229,50.382473,-11.769120,19.787451,3.028592,-2.897192,-0.651706,-7.071128,1.617994,-2.633636,-2.470548,0.411178,-0.819964,3.176823,0.465117,-2.585973,-2.122286,1.705202,-4.158351,-1.346303,-0.434066,-0.625870,-0.976495,0.211740,-0.480697,1.599321,-0.193295,1.415718,0.767371,0.335333,-1.385090,0.886362,0.246666,1.051219,-1.794786,-0.331585,0.059645,1.904111,0.627368,1.047826,0.366106,0.429544,0.383082,0.407690,0.347841,0.321695,0.351278,0.397219,0.462666,0.550395,0.682080,0.506555,0.000178,0.000086,0.000081,0.000972,0.021654,0.094312,0.122283,0.014597,0.013000,0.075130,0.139509,0.210460,0.101029,0.065460,0.027163,0.071416,0.061032,0.028427,0.032064,0.097368,0.322928,0.099220,0.042856,0.068376,0.028758,0.147262,0.189873,0.016557,0.025068,0.018762,0.031400,0.230357,0.054233,0.002726,0.005449,0.027832,0.028848,0.014355,0.005847,0.007834,0.006888,0.011957,0.009553,0.007589,0.004792,0.005504,0.029441,0.064434,0.033476,0.004743,0.005706,0.026862,0.022520,0.004350,0.005685,0.028121,0.028099,0.004845,0.009506,0.030865,0.010740,0.009233,0.028370,0.008988,0.005426,0.012139,0.006665,0.004691,0.003740,0.002105,0.010845,0.006954,0.005815,0.015382,0.006273,0.019629,0.013841,0.014662,0.015579,0.007398,0.007428,0.005043,0.002965,0.003204,0.004259,0.003817,0.004431,0.005294,0.003328,0.003110,0.004732,0.002804,0.002941,0.001457,0.001376,0.000993,0.000670,0.000470,0.000442,0.000143,0.000313,0.000189,0.000140,0.000111,0.000191,0.000203,0.000143,0.000200,0.000222,0.000271,0.000407,0.000415,0.000352,0.000202,0.000170,0.000119,0.000130,0.000262,0.000206,0.000116,0.000240,0.000274,0.000237,0.000271,0.000306,0.000220,0.000107,0.000054,22.305912,15.011479,16.780041,16.112907,16.308323,19.048756,14.994858,-0.073554,0.037723,0.028784,-0.061160,0.027302,-0.002793
ravdess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\RAVDESS\Actor_15\03-01-04-02-02-02-15.wav,sad,4,-586.518738,60.985722,-4.778456,23.540318,9.646653,2.041516,0.323901,-1.273330,3.807134,1.495560,0.839402,2.277357,3.588953,5.706766,3.059691,0.948622,0.349169,3.383992,-2.628417,0.113136,0.820066,-0.053622,0.296287,0.416278,0.170654,1.944295,1.575112,2.743786,1.400638,1.240982,-0.990985,2.016153,0.731284,1.809513,0.209000,1.139758,0.674530,1.929404,0.132180,0.431970,0.609744,0.507028,0.464309,0.493326,0.451915,0.444277,0.397936,0.477076,0.488595,0.596628,0.700930,0.655926,0.307865,0.008621,0.000241,0.000684,0.028316,0.112591,0.115245,0.025295,0.011349,0.047685,0.169673,0.076691,0.055897,0.059148,0.038250,0.048519,0.075231,0.046903,0.085442,0.134943,0.149790,0.116452,0.052790,0.034397,0.010446,0.079264,0.136339,0.033355,0.066654,0.013500,0.007370,0.036308,0.017654,0.005674,0.002969,0.002851,0.009544,0.008052,0.010346,0.007458,0.002829,0.003336,0.003860,0.003274,0.004872,0.005440,0.006822,0.023893,0.025167,0.009162,0.004282,0.011965,0.010843,0.004087,0.004058,0.026875,0.017924,0.003438,0.004694,0.028743,0.022675,0.005359,0.005527,0.005731,0.004034,0.002239,0.003442,0.003230,0.001985,0.001315,0.002793,0.002479,0.001401,0.003531,0.002051,0.007415,0.003923,0.003849,0.002868,0.003378,0.003624,0.002094,0.001937,0.001532,0.000959,0.000891,0.000802,0.000971,0.000751,0.000929,0.001192,0.000958,0.002014,0.000714,0.000496,0.000512,0.000190,0.000248,0.000126,0.000090,0.000140,0.000141,0.000316,0.000161,0.000221,0.000342,0.000385,0.000330,0.000237,0.000165,0.000294,0.000402,0.000318,0.000122,0.000170,0.000177,0.000172,0.000177,0.000108,0.000080,0.000097,0.000136,0.000127,0.000136,0.000174,0.000110,0.000051,0.000033,25.910147,14.615714,16.449469,16.019905,16.108091,18.162937,15.235383,-0.078539,0.125125,-0.017288,0.059535,0.035256,0.050653
ravdess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\RAVDESS\Actor_15\03-01-05-01-01-01-15.wav,angry,5,-517.664368,49.066116,-7.922181,17.367579,-1.453086,-1.568816,3.319146,-5.368004,-0.943984,0.767514,-0.336193,-0.307555,-0.195855,2.970287,-0.177818,-0.456430,-0.463625,0.628637,-2.013203,1.089221,-1.352169,-0.697932,-0.231304,-0.366903,-0.204590,1.333762,-0.141409,1.764493,3.868603,3.788588,2.196921,1.918410,-0.169078,1.397602,1.508080,3.449617,2.703914,3.032658,0.476503,-0.127618,0.418557,0.447739,0.469571,0.441161,0.453505,0.490365,0.394518,0.444810,0.495708,0.564829,0.486949,0.451430,0.091606,0.004336,0.004485,0.004530,0.029563,0.159435,0.303899,0.161202,0.171790,0.054035,0.094586,0.140692,0.081998,0.123443,0.110373,0.092359,0.335279,0.785113,0.236949,0.058428,0.093127,0.140049,0.125742,0.129705,0.040539,0.032408,0.051421,0.191126,1.619488,0.496101,0.044594,0.026318,0.014574,0.006439,0.047862,0.507657,0.317912,0.033736,0.014132,0.013772,0.022671,0.037752,0.228929,0.385504,0.046021,0.011624,0.017526,0.034543,0.039333,0.024201,0.016764,0.060405,0.122157,0.027637,0.012401,0.038731,0.091790,0.020549,0.008462,0.027372,0.074215,0.015324,0.003458,0.021455,0.022297,0.008438,0.005379,0.007221,0.004927,0.005293,0.007829,0.007512,0.007250,0.005607,0.006466,0.021286,0.005345,0.018892,0.015413,0.009760,0.016526,0.023361,0.016490,0.015649,0.008355,0.006593,0.005712,0.004000,0.004352,0.003306,0.006169,0.004866,0.009367,0.007089,0.002019,0.002299,0.001149,0.001189,0.000744,0.000469,0.000700,0.000603,0.000392,0.000167,0.000185,0.000212,0.000183,0.000296,0.000389,0.000354,0.000446,0.000274,0.000262,0.000132,0.000183,0.000226,0.000219,0.000318,0.000225,0.000162,0.000122,0.000109,0.000113,0.000087,0.000083,0.000053,0.000041,0.000016,19.610979,14.521837,18.010849,16.426815,16.974361,18.466709,15.275213,-0.042447,0.048487,-0.039120,-0.016137,0.023166,-0.008812
ravdess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\RAVDESS\Actor_15\03-01-05-01-01-02-15.wav,angry,5,-502.823975,46.217819,-11.159325,11.399676,-5.277563,-2.802883,2.269382,-6.032204,0.019897,-2.176818,-0.307245,0.983924,-1.320009,1.178091,-3.718312,-1.636875,-0.962528,-1.150354,-3.872388,1.162406,-2.324064,-1.083041,0.724464,-0.843924,-0.440116,1.260392,0.644818,3.471964,3.803962,3.613752,2.195893,3.980923,2.457772,3.938238,3.623768,3.676810,3.667287,4.557849,2.865055,1.185532,0.432536,0.405222,0.432136,0.493776,0.487606,0.568709,0.444488,0.452412,0.519127,0.509619,0.591045,0.566715,0.040313,0.004625,0.001326,0.001855,0.009174,0.106983,0.652810,0.563764,0.537860,0.482616,0.127535,0.046593,0.042812,0.180755,0.437995,0.512841,0.954639,0.172249,0.172492,0.188683,0.282381,0.520242,0.470044,0.294016,0.456807,0.827740,0.475675,0.625369,1.012077,0.278865,0.095476,0.095875,0.077187,1.132401,1.784037,0.800687,0.340986,0.389518,0.252104,0.112774,0.058744,0.060423,0.077409,0.119715,0.100976,0.095834,0.141503,0.443634,0.627772,0.183970,0.037805,0.013791,0.042240,0.087023,0.110692,0.072358,0.056836,0.016840,0.015756,0.034287,0.064837,0.023788,0.014148,0.011726,0.032724,0.037988,0.035949,0.017738,0.024701,0.012573,0.012823,0.013755,0.012650,0.007151,0.016119,0.030862,0.008797,0.017006,0.028688,0.021695,0.020322,0.017793,0.017034,0.011144,0.008313,0.006021,0.006108,0.003749,0.004622,0.005701,0.007575,0.010847,0.007838,0.010233,0.006401,0.004437,0.002925,0.002829,0.002841,0.002699,0.001433,0.000839,0.000899,0.000828,0.001142,0.001450,0.001040,0.003021,0.003391,0.003690,0.001162,0.000437,0.000786,0.000808,0.000510,0.000659,0.000410,0.000268,0.000449,0.000520,0.000368,0.000286,0.000210,0.000357,0.000361,0.000226,0.000109,0.000067,21.180330,14.989330,16.579453,16.381508,16.190426,18.385881,15.034244,-0.062774,0.082577,-0.035684,-0.084348,0.042978,-0.028676
ravdess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\RAVDESS\Actor_15\03-01-05-01-02-01-15.wav,angry,5,-535.207458,56.380753,-10.550799,19.280220,1.882298,-1.937412,4.015944,-4.482626,-0.960162,-1.441443,1.628057,1.052011,0.716394,4.194077,-2.853381,0.331329,-1.049966,0.097034,-2.184446,3.100192,-2.943815,0.695011,-0.216940,1.163261,1.290465,1.139716,1.102490,1.913619,0.294041,1.747159,1.013128,2.692843,1.470636,1.854257,2.221334,1.465219,0.701975,2.708472,3.463255,2.844526,0.500111,0.446581,0.472534,0.492017,0.452117,0.454364,0.389417,0.418606,0.430665,0.497762,0.675764,0.656065,0.061552,0.004008,0.000745,0.003221,0.056876,0.290642,0.442618,0.250372,0.258912,0.392149,0.480928,0.170511,0.101600,0.134384,0.163796,0.103567,0.140505,0.085250,0.131145,0.193865,0.360737,0.253552,0.173925,0.191005,0.196376,0.261971,0.192686,0.106081,0.283335,0.192179,0.138281,0.129171,0.093317,0.091660,0.186938,0.133333,0.060311,0.018936,0.042482,0.087375,0.119221,0.106363,0.078292,0.097308,0.064735,0.057124,0.047810,0.082348,0.087571,0.037469,0.031768,0.053898,0.063929,0.026679,0.020535,0.044436,0.023627,0.015322,0.021338,0.037591,0.015627,0.014941,0.010501,0.008306,0.017183,0.028460,0.036629,0.030124,0.024702,0.015295,0.014613,0.005931,0.018503,0.046049,0.022712,0.013842,0.017677,0.034355,0.034903,0.025200,0.032768,0.085348,0.085143,0.018333,0.021130,0.014156,0.015159,0.007103,0.005424,0.005242,0.004370,0.003593,0.006348,0.006323,0.004119,0.007552,0.014825,0.003810,0.001872,0.002374,0.000519,0.000781,0.000621,0.000304,0.000657,0.000837,0.001262,0.002630,0.002492,0.002545,0.002440,0.002455,0.001387,0.001436,0.000859,0.001031,0.000902,0.000626,0.000661,0.000479,0.000542,0.000349,0.000298,0.000265,0.000201,0.000219,0.000110,0.000054,23.856739,14.830749,16.719872,14.934209,15.756452,17.966175,15.206520,-0.053189,0.074873,-0.051129,-0.085721,0.046541,0.002899
ravdess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\RAVDESS\Actor_15\03-01-05-01-02-02-15.wav,angry,5,-493.166199,38.996616,-10.341122,10.632857,-3.992845,-4.381276,1.738386,-8.832973,0.845218,-2.849484,-1.236841,1.474415,-2.241021,2.636852,-4.760614,-1.908818,-1.667210,-1.492397,-3.503109,-0.244603,-3.146210,-2.427525,-1.431535,-0.351169,0.202834,2.758434,1.872711,2.879544,0.993130,2.582478,2.748684,5.177865,3.529608,3.732346,3.346563,2.524001,2.500642,4.819105,4.337977,2.161804,0.376592,0.388537,0.395208,0.413357,0.559654,0.440114,0.455505,0.425933,0.418157,0.530583,0.674198,0.520807,0.013718,0.003383,0.000738,0.002309,0.011815,0.114298,0.648394,0.573974,0.756188,1.086267,0.208810,0.052864,0.059791,0.346422,0.367182,0.631647,1.778459,0.568600,0.361811,0.964609,1.922402,0.954025,0.302425,0.551067,0.584094,0.439490,0.359965,0.386350,0.670853,0.221467,0.283758,0.707143,1.351969,0.242377,0.201247,0.143616,0.087130,0.092474,0.087581,0.097859,0.217007,0.338627,0.127184,0.059543,0.055556,0.052536,0.066570,0.402201,1.193497,0.195293,0.030225,0.033364,0.064197,0.045437,0.167873,0.317588,0.032947,0.021704,0.045079,0.189212,0.349200,0.100408,0.032100,0.046017,0.074321,0.102955,0.058590,0.060151,0.135539,0.182231,0.043708,0.012884,0.015278,0.051435,0.136001,0.030864,0.038617,0.064859,0.074975,0.055340,0.095326,0.100355,0.334639,0.096157,0.028654,0.026837,0.033525,0.014162,0.022752,0.033296,0.020083,0.039794,0.034215,0.031721,0.044547,0.059820,0.019119,0.038974,0.036540,0.008890,0.010165,0.005295,0.003459,0.001939,0.001159,0.001036,0.000564,0.000568,0.000553,0.000806,0.000745,0.001324,0.000884,0.001048,0.001078,0.000937,0.001238,0.002100,0.001878,0.001209,0.001280,0.001558,0.001559,0.001502,0.001069,0.000847,0.000709,0.000378,20.853626,15.395289,17.426899,16.211729,15.831070,18.272823,15.195346,-0.031356,0.063647,-0.040284,-0.001090,0.047956,-0.020957
ravdess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\RAVDESS\Actor_15\03-01-05-02-01-01-15.wav,angry,5,-468.215942,31.331228,-14.222834,7.573009,-7.721123,-3.360499,-1.325310,-7.842273,-3.676201,-3.654014,-4.826494,-0.828067,-5.412353,-0.426246,-5.231674,-2.599225,-1.155706,-1.183682,-3.917982,-0.099034,-0.322313,3.020926,3.204288,1.191783,0.551453,2.263685,4.342577,7.014831,4.318546,3.438676,2.524519,4.112021,3.748847,2.364294,0.439161,-0.927485,-1.153176,1.626532,0.201137,-0.316430,0.452897,0.523667,0.641734,0.522682,0.463791,0.486149,0.481632,0.558905,0.558801,0.565615,0.552123,0.488703,0.607039,0.025148,0.009624,0.007272,0.004515,0.020693,0.068169,0.234003,0.639362,1.004696,0.710679,1.079829,0.404715,0.039045,0.028502,0.324514,1.883499,1.548965,0.532896,0.603539,0.236934,0.089418,0.234688,0.930901,1.205846,1.124173,1.594971,0.216783,0.813666,1.126266,0.081409,0.043692,0.057948,0.140756,0.954292,2.009212,3.085425,1.502077,0.672429,0.818447,0.128840,0.113069,0.082965,0.096117,0.096297,0.202977,0.869465,2.111795,4.382396,1.233806,0.195876,0.038785,0.032957,0.017558,0.035707,0.102758,0.272413,0.054946,0.021909,0.082646,0.360948,0.098772,0.100585,0.165097,0.043270,0.040076,0.084128,0.081390,0.082180,0.022659,0.019031,0.019961,0.106640,0.069117,0.021608,0.032593,0.068615,0.206190,0.077796,0.033643,0.073053,0.101829,0.061597,0.025310,0.030675,0.012399,0.015471,0.022169,0.014268,0.014479,0.022501,0.045146,0.019574,0.084119,0.092051,0.025426,0.056459,0.033152,0.016940,0.011728,0.005917,0.004395,0.003604,0.003135,0.002193,0.003866,0.004456,0.004171,0.003361,0.005147,0.003899,0.003918,0.002261,0.001335,0.002151,0.003899,0.002369,0.002216,0.001708,0.001393,0.001143,0.001124,0.000857,0.000668,0.000392,0.000404,0.000319,0.000163,17.469530,15.151235,16.400475,16.136732,15.588758,17.177664,15.036596,-0.040681,0.064674,-0.062792,-0.029938,0.027024,-0.011987
ravdess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\RAVDESS\Actor_15\03-01-05-02-01-02-15.wav,angry,5,-440.679230,40.118771,-13.718232,8.597585,-8.865277,-4.433160,0.890354,-9.407253,-2.638512,-3.480339,-1.812052,-1.922775,-4.261178,0.474797,-6.561982,-2.007343,-2.129880,0.272329,-4.027452,0.790038,-1.851925,-0.428913,0.649018,1.505248,3.388318,7.726801,6.542241,7.375731,4.712127,4.289478,2.925555,3.568999,2.263020,2.165776,3.269649,1.454205,0.154274,0.807553,2.752578,2.073286,0.404795,0.391732,0.380062,0.452272,0.460552,0.437896,0.485063,0.446137,0.388486,0.497745,0.632787,0.512845,5.554572,0.278105,0.009312,0.001125,0.002619,0.029981,0.141307,0.250446,1.321493,1.761977,0.542913,0.214282,0.212685,0.189911,0.141553,0.270015,0.166287,0.365333,1.039342,1.389898,1.976635,2.095865,2.956953,2.237115,1.513589,3.787325,4.707708,1.061206,0.560548,0.464423,0.935665,3.947577,3.108796,0.173150,0.322998,0.733761,0.374646,0.240451,0.188710,0.261280,0.688488,1.006006,0.663009,0.307093,0.484484,0.373235,0.520903,0.607254,0.606006,0.579518,0.399119,0.256073,0.385226,0.190889,0.067172,0.040827,0.028939,0.021061,0.065770,0.149859,0.113164,0.020738,0.023861,0.024486,0.017622,0.046521,0.217991,0.085462,0.023942,0.012812,0.031178,0.023359,0.009086,0.015832,0.032406,0.072606,0.033680,0.038798,0.063273,0.077839,0.090324,0.090759,0.098765,0.034652,0.018678,0.010756,0.015561,0.030492,0.019089,0.016276,0.017299,0.022895,0.040805,0.026606,0.017345,0.019481,0.021110,0.012550,0.009089,0.005718,0.025226,0.018479,0.002333,0.002226,0.002852,0.001447,0.001122,0.000829,0.000938,0.000899,0.001168,0.001318,0.001183,0.001269,0.000832,0.000904,0.000534,0.000571,0.000891,0.001035,0.000895,0.000705,0.000648,0.000572,0.000460,0.000421,0.000187,0.000149,20.395493,15.434018,17.175049,16.407873,17.032867,18.261919,15.368226,-0.088791,0.036912,-0.027378,-0.077559,0.043225,-0.004597
ravdess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\RAVDESS\Actor_15\03-01-05-02-02-01-15.wav,angry,5,-483.336548,42.281502,-7.699123,16.792318,3.226768,-4.141398,-1.940982,-4.242455,-1.972759,2.004586,1.593877,1.967022,-0.005348,3.611368,-2.946176,-2.604738,1.445092,0.017652,-2.648710,-0.507595,-2.687759,-1.250564,-0.831145,0.107405,-1.644253,-0.752809,-0.636729,3.805228,2.977843,5.193318,3.646813,4.900657,3.041170,3.646007,3.050593,2.691762,0.957535,2.794900,2.802980,3.170838,0.412582,0.503038,0.455769,0.499792,0.562876,0.509965,0.506495,0.514347,0.541128,0.610249,0.583566,0.413485,0.018766,0.002597,0.001226,0.005342,0.022381,0.273347,1.251682,1.213043,1.597650,0.386889,0.027717,0.034089,0.107671,0.155133,0.340903,0.409257,0.828931,1.818897,0.900626,0.585484,0.505981,0.149049,0.324663,0.501523,0.395355,0.626622,1.000468,1.106564,0.815364,0.221518,0.294953,0.605182,0.455649,0.135067,0.144577,0.136369,0.069356,0.051216,0.027187,0.024343,0.026266,0.039709,0.030196,0.051665,0.142194,0.211138,0.578081,0.499945,0.066375,0.053153,0.085810,0.049097,0.075352,0.057899,0.145933,0.226372,0.103098,0.106973,0.100571,0.077776,0.111123,0.145791,0.084099,0.066074,0.041460,0.033479,0.102639,0.067023,0.043084,0.033920,0.039819,0.049780,0.025322,0.017794,0.050648,0.102496,0.051995,0.064501,0.104270,0.075157,0.100310,0.139238,0.079757,0.072482,0.046492,0.020928,0.022230,0.012860,0.009738,0.016617,0.010102,0.011911,0.027068,0.019060,0.009514,0.018596,0.013305,0.008409,0.006003,0.006011,0.002931,0.001749,0.002004,0.002833,0.004608,0.005080,0.003595,0.003901,0.004108,0.003407,0.004341,0.004731,0.003846,0.002859,0.002749,0.003164,0.002768,0.002737,0.001566,0.000819,0.001223,0.001293,0.001530,0.001523,0.001378,0.000841,0.000712,0.000280,22.622965,14.613619,16.590061,15.952149,16.699507,17.000231,15.094914,-0.020456,0.012231,-0.041990,-0.016254,0.005648,0.009729
