dataset,path,emotion_name,emotion_code,smile_F0semitoneFrom27.5Hz_sma3nz_amean,smile_F0semitoneFrom27.5Hz_sma3nz_stddevNorm,smile_F0semitoneFrom27.5Hz_sma3nz_percentile20.0,smile_F0semitoneFrom27.5Hz_sma3nz_percentile50.0,smile_F0semitoneFrom27.5Hz_sma3nz_percentile80.0,smile_F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,smile_F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,smile_F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,smile_F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,smile_F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,smile_loudness_sma3_amean,smile_loudness_sma3_stddevNorm,smile_loudness_sma3_percentile20.0,smile_loudness_sma3_percentile50.0,smile_loudness_sma3_percentile80.0,smile_loudness_sma3_pctlrange0-2,smile_loudness_sma3_meanRisingSlope,smile_loudness_sma3_stddevRisingSlope,smile_loudness_sma3_meanFallingSlope,smile_loudness_sma3_stddevFallingSlope,smile_spectralFlux_sma3_amean,smile_spectralFlux_sma3_stddevNorm,smile_mfcc1_sma3_amean,smile_mfcc1_sma3_stddevNorm,smile_mfcc2_sma3_amean,smile_mfcc2_sma3_stddevNorm,smile_mfcc3_sma3_amean,smile_mfcc3_sma3_stddevNorm,smile_mfcc4_sma3_amean,smile_mfcc4_sma3_stddevNorm,smile_jitterLocal_sma3nz_amean,smile_jitterLocal_sma3nz_stddevNorm,smile_shimmerLocaldB_sma3nz_amean,smile_shimmerLocaldB_sma3nz_stddevNorm,smile_HNRdBACF_sma3nz_amean,smile_HNRdBACF_sma3nz_stddevNorm,smile_logRelF0-H1-H2_sma3nz_amean,smile_logRelF0-H1-H2_sma3nz_stddevNorm,smile_logRelF0-H1-A3_sma3nz_amean,smile_logRelF0-H1-A3_sma3nz_stddevNorm,smile_F1frequency_sma3nz_amean,smile_F1frequency_sma3nz_stddevNorm,smile_F1bandwidth_sma3nz_amean,smile_F1bandwidth_sma3nz_stddevNorm,smile_F1amplitudeLogRelF0_sma3nz_amean,smile_F1amplitudeLogRelF0_sma3nz_stddevNorm,smile_F2frequency_sma3nz_amean,smile_F2frequency_sma3nz_stddevNorm,smile_F2bandwidth_sma3nz_amean,smile_F2bandwidth_sma3nz_stddevNorm,smile_F2amplitudeLogRelF0_sma3nz_amean,smile_F2amplitudeLogRelF0_sma3nz_stddevNorm,smile_F3frequency_sma3nz_amean,smile_F3frequency_sma3nz_stddevNorm,smile_F3bandwidth_sma3nz_amean,smile_F3bandwidth_sma3nz_stddevNorm,smile_F3amplitudeLogRelF0_sma3nz_amean,smile_F3amplitudeLogRelF0_sma3nz_stddevNorm,smile_alphaRatioV_sma3nz_amean,smile_alphaRatioV_sma3nz_stddevNorm,smile_hammarbergIndexV_sma3nz_amean,smile_hammarbergIndexV_sma3nz_stddevNorm,smile_slopeV0-500_sma3nz_amean,smile_slopeV0-500_sma3nz_stddevNorm,smile_slopeV500-1500_sma3nz_amean,smile_slopeV500-1500_sma3nz_stddevNorm,smile_spectralFluxV_sma3nz_amean,smile_spectralFluxV_sma3nz_stddevNorm,smile_mfcc1V_sma3nz_amean,smile_mfcc1V_sma3nz_stddevNorm,smile_mfcc2V_sma3nz_amean,smile_mfcc2V_sma3nz_stddevNorm,smile_mfcc3V_sma3nz_amean,smile_mfcc3V_sma3nz_stddevNorm,smile_mfcc4V_sma3nz_amean,smile_mfcc4V_sma3nz_stddevNorm,smile_alphaRatioUV_sma3nz_amean,smile_hammarbergIndexUV_sma3nz_amean,smile_slopeUV0-500_sma3nz_amean,smile_slopeUV500-1500_sma3nz_amean,smile_spectralFluxUV_sma3nz_amean,smile_loudnessPeaksPerSec,smile_VoicedSegmentsPerSec,smile_MeanVoicedSegmentLengthSec,smile_StddevVoicedSegmentLengthSec,smile_MeanUnvoicedSegmentLength,smile_StddevUnvoicedSegmentLength,smile_equivalentSoundLevel_dBp
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\13b10Wc.wav,angry,5,44.394638,0.087596,41.722336,45.027428,47.761246,6.038910,70.460426,44.771313,49.012993,25.441986,0.944684,0.741115,0.376131,0.804849,1.414709,1.038578,16.778343,10.858646,15.252020,9.353220,0.544790,1.120112,10.883267,0.853059,-13.694081,-1.425548,-2.824303,-6.027950,-16.723982,-0.873576,0.025624,1.507453,0.887919,0.976052,8.518228,0.537761,5.621608,1.363723,10.956273,0.949208,897.339355,0.218211,1262.788818,0.273773,-49.087631,-1.434791,1902.711914,0.114101,967.978943,0.331148,-49.428558,-1.284805,2844.684814,0.078376,994.840149,0.324125,-49.783398,-1.270575,-6.327416,-1.266202,15.068465,0.576853,0.073282,0.344541,-0.001348,-11.729996,0.609703,1.039790,11.046616,0.793464,-17.014791,-1.151288,-4.697828,-3.813817,-20.502958,-0.596390,-8.211794,16.975689,0.032016,0.011560,0.291725,4.868914,2.671756,0.301429,0.233998,0.066000,0.014967,-20.017662
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a01Aa.wav,fear,6,36.294079,0.064780,34.099216,36.606308,38.450111,4.350895,23.670801,13.574160,167.963028,249.058487,1.057961,0.678719,0.390276,1.035892,1.686926,1.296651,23.750858,12.354935,18.063648,8.295789,0.664494,0.870833,11.393819,1.497267,5.025956,2.365426,9.569279,1.260711,-3.377282,-3.223687,0.025885,0.822748,0.990072,0.674316,8.520009,0.378639,12.864039,0.903222,21.949907,0.253033,638.981201,0.285494,1384.047852,0.115036,-119.999489,-0.730603,1664.601440,0.129447,1076.527466,0.331784,-114.003716,-0.721332,2757.269531,0.063325,876.081299,0.310196,-116.133675,-0.688565,-14.008095,-0.581592,24.277285,0.364042,0.027845,1.030829,-0.010362,-1.253192,0.898178,0.704246,21.770412,0.441832,4.823102,2.047851,13.190893,0.898354,-9.971457,-0.928679,-3.975624,14.036733,-0.013579,0.009798,0.487469,4.605263,3.401361,0.136000,0.049234,0.113333,0.064464,-16.413034
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a01Ac.wav,fear,6,40.530830,0.080057,38.451714,40.345829,43.485233,5.033520,32.153660,11.739825,27.247026,24.603712,1.251290,0.697140,0.501132,1.084721,1.822424,1.321292,20.123028,8.403008,19.008154,10.388108,0.786082,0.923978,10.599783,1.723042,-3.502395,-4.557241,1.873226,8.038434,-17.723148,-0.931617,0.017714,1.077152,0.941879,0.950903,9.258707,0.412755,8.078337,1.133546,16.534140,0.538757,782.025330,0.294211,1480.008911,0.199906,-87.501335,-1.014997,1735.850342,0.148334,1179.547729,0.245680,-78.243462,-1.038460,2834.912354,0.101840,980.192139,0.476517,-82.573051,-0.940503,-10.486532,-0.757940,21.536125,0.304390,0.046567,0.620161,-0.008251,-1.739456,0.943382,0.797729,18.956261,0.446507,-7.883740,-2.035154,2.210072,7.679033,-24.701548,-0.627801,1.781991,6.854774,0.004515,0.008911,0.554781,5.228758,3.378378,0.188000,0.061774,0.084000,0.032619,-16.535067
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a01Ea.wav,disgust,7,37.282936,0.239192,33.154137,35.028133,37.337326,4.183189,223.248962,161.025742,55.533916,56.969368,1.000303,0.737537,0.222862,1.012842,1.553392,1.330530,17.498739,9.109901,16.571636,7.596217,0.543837,1.070230,12.124721,1.595812,3.469060,3.517014,7.467383,1.817839,-1.122225,-10.186783,0.021121,0.948619,1.086580,0.914886,6.883435,0.705738,6.901622,1.685817,20.729305,0.566215,521.909180,0.300361,1313.284912,0.304118,-122.513153,-0.739736,1571.969482,0.109798,1021.208069,0.234633,-115.806763,-0.752429,2641.809570,0.064519,986.841919,0.380399,-116.143997,-0.728548,-8.135085,-1.854252,18.216043,0.921292,0.031029,0.866823,-0.003776,-3.856653,0.742045,0.867980,16.814590,1.387411,5.421555,1.948162,10.863782,1.393984,-5.926401,-1.831396,-7.647429,19.731407,-0.016567,0.009075,0.381807,4.153355,2.597403,0.175000,0.124700,0.187500,0.156425,-17.933609
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a01Na.wav,neutral,1,31.421106,0.202474,28.666908,30.534994,31.698606,3.031698,26.062822,19.311100,1126.442261,0.000000,0.781280,0.745267,0.156157,0.772574,1.244586,1.088429,14.291830,5.987277,16.278524,12.355318,0.553941,0.834362,21.110773,0.924230,12.474185,0.937383,10.196683,1.307824,-4.879652,-2.581166,0.032487,0.665532,1.744949,0.735034,6.202018,0.483605,3.745099,1.545864,28.988472,0.271028,547.592896,0.254451,1388.433105,0.167495,-111.984398,-0.797996,1590.667847,0.130320,1087.308960,0.193796,-118.136841,-0.676402,2675.254639,0.062413,875.026428,0.258283,-118.774956,-0.653453,-17.813744,-0.532120,27.331232,0.367400,0.009841,2.145480,-0.022925,-0.544630,0.774272,0.564761,31.538395,0.489901,13.390232,0.745800,15.593556,0.891283,-10.647033,-1.022851,-11.904444,23.770685,-0.028058,0.005580,0.378999,6.250000,4.516129,0.097143,0.059213,0.090000,0.052678,-18.166515
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a01Wa.wav,angry,5,39.017265,0.097926,35.408665,40.368488,42.364334,6.955669,44.901363,18.319904,0.108368,16.898281,1.156627,0.897331,0.187724,0.914221,2.031560,1.843836,21.550299,9.099599,21.419077,11.224891,0.628170,1.000572,8.106946,2.000658,-7.707750,-2.512224,1.751972,7.786361,-15.368059,-1.324751,0.018617,0.786163,1.092267,0.782304,6.573530,0.573263,4.399128,2.073530,11.933884,0.604637,851.150513,0.364676,1320.126709,0.197885,-93.635666,-0.975812,1804.732544,0.170327,1196.694092,0.343112,-81.572411,-1.090214,2863.804443,0.105212,1043.299316,0.303347,-85.212593,-1.008740,-4.849118,-1.401814,15.529240,0.348182,0.053575,0.532134,-0.002169,-6.882998,0.862399,0.744465,12.846893,0.793519,-17.005062,-0.939725,0.309436,44.768810,-25.486906,-0.701482,-2.808936,11.622251,0.009427,0.012057,0.311165,5.555555,3.184714,0.184000,0.056780,0.090000,0.054160,-18.408892
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a01Wc.wav,angry,5,38.219254,0.105277,35.850304,37.598511,40.900967,5.050663,23.446302,9.968221,83.247528,49.631771,1.048365,0.963127,0.126328,0.697604,1.903868,1.777540,23.020098,15.003693,18.508440,10.801475,0.615592,1.198676,8.630535,1.786037,-3.565328,-5.259444,4.530322,3.359011,-13.086429,-1.353936,0.024786,0.878905,1.392935,0.835152,6.071636,0.734300,5.690043,1.672178,13.499889,0.559636,783.507202,0.358633,1387.967407,0.170849,-108.420387,-0.820496,1806.902954,0.142960,1084.523560,0.320588,-97.536148,-0.889261,2804.125488,0.090877,1119.455933,0.423901,-98.682060,-0.869424,-7.323745,-1.350473,16.443451,0.517841,0.052830,0.548146,-0.005378,-2.972148,0.851673,0.894027,13.394443,0.891180,-10.069886,-1.870729,6.559498,2.580148,-23.593527,-0.643800,-6.003102,17.268654,-0.006102,0.014668,0.362896,5.612245,3.664922,0.141429,0.093110,0.096250,0.062437,-19.525740
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a02Ab.wav,fear,6,37.628361,0.053422,35.347130,37.827503,39.227222,3.880093,58.750774,64.496994,33.369156,11.305946,1.036393,0.710031,0.409344,0.914975,1.603627,1.194283,16.398014,8.394995,22.123987,13.740454,0.601356,0.953170,15.285929,0.972396,4.951318,2.872938,10.207726,1.621313,-6.155935,-2.750314,0.022406,0.777391,1.198129,0.835128,8.348797,0.373494,15.309854,0.570087,20.649845,0.409758,701.770691,0.382946,1329.014893,0.212221,-83.009949,-0.971207,1739.652466,0.132660,1023.521423,0.263020,-72.952103,-0.974296,2744.549316,0.099073,1027.092651,0.537963,-74.741478,-0.936582,-12.024589,-0.839052,21.809864,0.446034,0.041224,0.756404,-0.007881,-1.794451,0.704365,0.816337,17.550249,0.753785,2.611019,5.603885,12.419817,1.316225,-11.347628,-1.499710,-9.425758,21.866657,-0.003079,0.005053,0.419562,5.185185,5.426357,0.122857,0.069223,0.054000,0.033823,-18.034538
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a02Ea.wav,disgust,7,34.616516,0.087106,33.339939,34.647568,37.123081,3.783142,122.416100,137.851135,31.943867,30.417711,0.794109,0.793702,0.301239,0.673107,1.133876,0.832636,13.649496,7.273619,10.459042,6.249434,0.382816,1.202854,14.832462,0.992776,7.236100,1.981677,9.787082,1.909357,0.313376,49.039780,0.017399,1.128422,0.923975,1.117251,7.461475,0.545975,12.170677,0.945951,23.291893,0.435134,521.815979,0.389307,1356.133545,0.183099,-127.349197,-0.704465,1586.582642,0.168352,977.886902,0.345290,-117.686150,-0.725527,2660.044678,0.068741,961.105164,0.388957,-120.269585,-0.686771,-12.402328,-0.744428,24.059063,0.410835,0.044201,0.731573,-0.004245,-2.874354,0.551954,1.002690,21.497601,0.576092,7.026755,2.302039,11.916098,1.676268,-5.935154,-3.136041,-9.607520,20.308216,-0.005269,0.009183,0.253807,3.937008,2.811245,0.154286,0.117942,0.157500,0.088706,-20.386620
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a02Fd.wav,happy,3,40.152065,0.096821,37.536179,41.137695,43.246510,5.710331,49.027916,36.961433,69.302353,44.583588,1.229467,0.898362,0.164557,0.870521,2.371143,2.206586,24.311750,11.932264,32.123398,13.532393,0.833358,0.992809,13.246786,0.976277,-3.661959,-5.299419,7.807581,2.316700,-14.297373,-1.464243,0.032117,1.023865,1.292795,1.104648,7.500937,0.449387,8.896598,1.189042,14.439795,0.763705,789.746582,0.317133,1345.346313,0.182499,-77.043777,-1.050507,1766.910278,0.128152,1061.826660,0.233909,-71.661331,-1.067365,2823.208740,0.090800,1025.014893,0.331755,-73.202324,-1.035196,-9.196070,-1.030810,18.376369,0.516804,0.044930,0.650935,-0.006814,-2.214933,1.055661,0.766328,14.063211,0.906981,-8.876890,-2.214848,7.911435,2.455901,-22.378593,-0.828437,-14.322145,25.899473,-0.013772,0.010398,0.386436,4.790419,3.703704,0.181667,0.157630,0.076000,0.025768,-16.594599
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a02La.wav,boredom,9,29.982668,0.127065,28.211380,30.453522,32.877296,4.665916,398.252594,403.564575,39.818134,14.036338,0.735448,0.748230,0.210318,0.650146,1.243573,1.033255,12.533032,11.027914,12.149329,5.369024,0.446953,0.808511,22.425743,0.671264,14.762698,0.886439,14.121238,1.064764,-3.124948,-5.459938,0.028113,1.553010,1.299724,0.929651,7.592972,0.450171,5.593746,1.385928,31.445480,0.223080,584.204224,0.328175,1385.525757,0.102753,-111.691582,-0.818702,1646.642822,0.093389,1173.249268,0.281799,-119.266533,-0.692078,2794.383057,0.043069,852.873657,0.391011,-122.138908,-0.651177,-21.580513,-0.300272,31.497013,0.170866,0.019095,1.721077,-0.024425,-0.723660,0.577062,0.665256,31.510448,0.312788,17.872862,0.834777,15.880294,0.839833,-8.823997,-2.144099,-13.995118,24.065664,-0.022961,0.001975,0.349647,5.670103,2.645503,0.168000,0.192499,0.156667,0.124052,-18.203547
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a02Nc.wav,neutral,1,32.068661,0.088026,28.376596,33.104465,34.782757,6.406160,23.917719,14.493388,25.866932,7.742078,0.819698,0.717777,0.208492,0.772075,1.303155,1.094664,12.974626,4.721276,15.414166,8.961436,0.557808,0.796265,20.956762,0.726543,12.892381,0.953403,11.496602,1.126729,1.267167,12.067579,0.027248,0.854422,1.466783,0.895555,7.289951,0.455412,7.438328,1.151340,28.403864,0.236425,562.318359,0.337523,1309.688477,0.143843,-93.825066,-0.950202,1639.958496,0.116889,1057.930542,0.239447,-100.393044,-0.801082,2749.076172,0.076999,866.528259,0.210240,-103.397705,-0.753515,-18.921186,-0.386476,28.216301,0.248903,0.000417,76.889359,-0.013980,-1.285018,0.715858,0.630423,27.848417,0.412488,16.353071,0.763807,14.492425,0.824237,-2.301347,-7.145190,-15.260590,27.239344,-0.035555,0.007054,0.385119,5.633803,2.919708,0.190000,0.094340,0.104000,0.058172,-16.957880
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a02Tb.wav,sad,4,24.201044,0.221080,17.681541,27.497635,29.120808,11.439266,120.815559,116.412201,180.953125,102.588432,0.899029,0.570727,0.464344,0.932703,1.244405,0.780061,17.989414,13.177291,11.881326,5.880159,0.638544,0.762296,12.496650,1.641888,15.544497,0.792661,13.254776,1.329736,6.822080,1.855350,0.054475,1.231554,1.420025,0.799681,4.751274,0.626721,3.515716,1.061921,27.035292,0.257526,503.548950,0.320694,1307.891846,0.118346,-150.186752,-0.533253,1634.748779,0.093035,1010.680115,0.258294,-155.453400,-0.459178,2635.289307,0.068248,988.045044,0.436496,-155.654938,-0.456080,-20.397316,-0.293610,26.984884,0.235988,-0.002262,-8.782170,-0.018207,-0.659545,1.117741,0.493183,27.383514,0.345090,19.721334,0.644993,25.671324,0.483549,7.639772,1.541678,-12.175616,21.376440,-0.037839,0.006065,0.492020,6.132076,2.898551,0.080000,0.061101,0.241667,0.223340,-16.989840
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a02Wa.wav,angry,5,39.716110,0.114699,36.842945,41.626728,42.760845,5.917900,187.394196,264.897858,45.872059,18.459970,0.946741,1.022705,0.110046,0.537695,1.677905,1.567859,20.746075,11.729543,23.193142,10.829867,0.543358,1.267421,9.877846,1.454273,-4.700750,-4.096832,9.125613,2.224662,-15.636879,-1.325923,0.030053,1.036134,1.058110,0.986719,6.641798,0.580430,5.886286,1.794805,10.383803,1.165481,832.695923,0.319353,1287.464722,0.247515,-98.561707,-0.860637,1830.819946,0.131071,1036.134644,0.300077,-86.117653,-0.960524,2792.586914,0.084186,1083.604004,0.370958,-86.220993,-0.960697,-6.964062,-1.433115,16.146255,0.648085,0.050960,0.578831,0.000391,36.963978,0.754965,1.037975,10.065394,1.375284,-9.686312,-2.179005,10.729207,1.950684,-24.594643,-0.826056,-7.171591,18.317209,0.019304,0.013448,0.240227,3.500000,4.102564,0.142500,0.128623,0.088571,0.028997,-19.788269
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a02Wc.wav,angry,5,39.582256,0.110977,36.812096,39.747559,43.124504,6.312408,108.698128,94.299332,13.878926,24.200912,1.075365,0.846894,0.312301,0.752329,1.722719,1.410419,16.038513,5.093695,25.880770,15.327509,0.598088,1.143134,6.436052,2.149280,-6.833688,-2.901690,6.884633,3.080884,-17.912579,-1.174561,0.024716,1.671983,0.941541,0.903938,6.369021,0.510446,6.015923,1.944151,7.910598,1.339807,882.270508,0.316050,1312.786865,0.187550,-68.040306,-1.200474,1844.189331,0.135765,982.686096,0.308588,-60.203369,-1.244485,2857.185791,0.084457,995.013550,0.353284,-59.001308,-1.279618,-4.897581,-1.927670,14.350482,0.623486,0.057822,0.533162,0.000576,30.128092,0.709825,0.968545,6.474003,1.906732,-10.762069,-1.895977,8.381088,2.673403,-24.265318,-0.817221,-7.726952,18.990891,0.013417,0.013417,0.312999,3.846154,2.955665,0.246667,0.222536,0.068333,0.031314,-19.179302
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a04Aa.wav,fear,6,36.944618,0.054146,35.304287,36.886330,37.993805,2.689518,61.262074,50.664165,93.622108,151.824509,1.250143,0.620948,0.670067,1.064246,1.889019,1.218952,14.916536,7.839571,20.533003,11.381129,0.713649,0.813903,10.576949,1.318446,4.201169,3.496648,8.303028,1.829629,-5.636880,-2.107505,0.031819,0.936260,1.099160,0.405062,6.775790,0.529830,12.837796,0.858435,17.955030,0.426586,683.327942,0.361485,1365.004395,0.219676,-78.199005,-1.000580,1684.748779,0.146502,1067.781006,0.274593,-71.823433,-0.989560,2756.407715,0.092113,890.545654,0.357105,-73.826912,-0.940753,-9.546022,-0.950860,18.469099,0.463238,0.031574,1.021349,-0.005427,-2.333664,0.797147,0.760394,14.303227,0.923301,3.448634,3.991027,10.069098,1.698704,-7.801774,-1.471765,-4.571449,13.951293,0.004878,0.003162,0.605491,4.109589,5.673759,0.116250,0.082755,0.037500,0.023318,-18.175661
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a04Ed.wav,disgust,7,37.478870,0.107685,34.843414,37.245087,38.519623,3.676208,106.667854,162.437225,521.518677,930.015015,0.737961,0.904865,0.097426,0.604772,1.211720,1.114295,15.210006,7.802505,10.280842,9.837518,0.354710,1.306190,10.866633,1.309148,6.087214,2.536944,6.818389,1.933101,-0.867710,-16.958622,0.020381,0.993719,0.967443,0.872595,7.520732,0.507951,10.633825,0.911309,17.800907,0.457052,697.609131,0.394552,1383.529175,0.196132,-127.116798,-0.682244,1682.004395,0.176853,1201.885132,0.292335,-112.246277,-0.756109,2711.341309,0.079215,885.039978,0.339426,-114.589348,-0.719590,-10.049674,-0.866645,20.868790,0.376188,0.040302,0.637864,-0.001077,-11.634871,0.541803,0.951825,18.206209,0.567540,0.385936,33.965584,5.416626,2.602494,-8.927032,-1.398306,-9.953637,19.988289,-0.009507,0.013403,0.188191,3.448276,3.508772,0.130000,0.097980,0.121818,0.104082,-22.001715
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a04Lb.wav,boredom,9,30.027641,0.210237,25.769135,30.199059,34.383038,8.613903,88.497688,54.354851,17.594172,10.740475,0.757895,0.949993,0.272345,0.510310,1.111455,0.839110,11.422181,7.472935,13.090482,11.950601,0.426409,1.145756,22.719391,0.695097,13.279895,1.181566,10.735057,1.519017,-6.411451,-3.085113,0.041536,1.266396,1.305606,0.940338,6.544996,0.535996,4.774772,1.605197,29.256596,0.283792,569.705688,0.313493,1379.044922,0.137794,-70.352219,-1.163877,1600.527222,0.131793,1113.692627,0.221366,-77.665512,-0.953713,2731.265137,0.080610,888.847961,0.309734,-82.150055,-0.861202,-17.813478,-0.526528,28.818974,0.343777,0.021368,1.393693,-0.017544,-0.928910,0.522738,1.012204,28.690100,0.375352,11.793455,1.390412,11.048017,1.480501,-11.730210,-1.758263,-10.326814,19.420885,-0.010803,0.006445,0.245485,3.626943,3.723404,0.180000,0.110324,0.058750,0.038548,-19.599524
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a04Tb.wav,sad,4,30.471769,0.091925,29.864037,30.767876,31.791868,1.927832,110.041992,74.925102,51.377438,8.218216,0.804724,0.682857,0.301286,0.760796,1.174554,0.873268,11.936834,7.767011,9.046655,4.516088,0.602005,0.708534,17.698683,0.870717,9.616257,1.255952,14.979727,0.974270,3.827679,3.663857,0.066444,1.608044,1.663837,0.629825,7.777205,0.252286,4.717428,1.562074,20.471642,0.386397,791.705383,0.321204,1308.744873,0.228631,-162.642471,-0.407465,1885.803589,0.147997,1233.368042,0.287268,-160.658386,-0.409050,2886.790039,0.115049,1067.342529,0.286123,-161.071045,-0.402693,-20.434637,-0.384021,30.468742,0.244678,-0.037052,-0.576157,-0.004562,-2.242046,0.662322,0.545782,28.473381,0.228600,10.127754,0.851273,25.185476,0.489523,10.027900,1.180372,-14.361920,24.438034,-0.036773,0.002508,0.603334,4.524887,3.240741,0.064286,0.034166,0.221429,0.198381,-19.337080
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a04Tc.wav,sad,4,26.774590,0.207271,18.655922,29.772608,31.266464,12.610542,445.152893,381.430817,116.539490,55.619007,0.458430,0.806380,0.098833,0.401004,0.706688,0.607854,10.917378,10.661702,8.823552,7.608674,0.348860,0.809692,20.042957,0.641187,11.574711,0.909295,17.167015,0.774406,6.741050,1.857925,0.055362,1.039119,1.795880,0.549668,6.549829,0.418202,6.009926,0.994841,23.483480,0.378978,828.136047,0.323471,1388.490234,0.244401,-144.135635,-0.524680,1858.178467,0.149460,1183.513062,0.314252,-143.431717,-0.514818,2990.740479,0.088539,937.261475,0.325586,-144.483505,-0.500582,-23.463835,-0.368655,34.273628,0.261109,-0.047206,-0.575345,-0.004069,-3.260641,0.417635,0.529428,29.333424,0.210691,13.169301,0.707229,24.249138,0.506435,9.826271,1.362578,-19.887661,31.819319,-0.050539,0.005642,0.316720,4.794521,3.484321,0.089000,0.069491,0.160909,0.160706,-22.798973
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a04Wb.wav,angry,5,40.543201,0.090766,38.127117,41.854961,43.414230,5.287113,26.855330,18.851948,40.140167,27.519588,1.247861,0.898792,0.373173,0.710878,2.479949,2.106776,18.874556,11.056192,25.347937,15.869842,0.813015,1.134408,9.820874,1.245358,-7.187119,-2.782071,2.952970,5.839997,-20.894176,-0.875088,0.030901,1.044721,1.100294,0.743392,6.656893,0.596796,3.711726,2.571853,10.299899,1.052307,901.819153,0.273914,1355.426758,0.257306,-63.147160,-1.251882,1868.979370,0.130555,1051.988403,0.268626,-55.468403,-1.277881,2868.729004,0.079131,1038.371460,0.338287,-57.324780,-1.207198,-6.408958,-1.426756,16.869572,0.506072,0.055409,0.426492,-0.000843,-19.582838,0.960276,1.024693,8.927402,1.415012,-11.848478,-1.653072,0.240475,74.224907,-25.499868,-0.675950,-13.400259,22.042732,0.026479,-0.001785,0.414129,5.232558,4.191617,0.175714,0.135526,0.036250,0.014948,-17.267345
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\14a04Wc.wav,angry,5,43.728050,0.100821,42.006493,44.849194,46.415405,4.408913,52.004646,93.334129,109.749115,103.033821,0.885322,1.158526,0.077644,0.454226,1.720558,1.642914,15.715753,6.952543,18.127214,13.535935,0.543793,1.554295,7.068510,1.861839,-9.541579,-2.198663,1.122219,14.323448,-17.558886,-1.117710,0.026751,1.446029,1.316424,0.749243,8.017549,0.596461,5.735103,1.677077,10.687440,0.818477,872.516724,0.244502,1279.750488,0.222768,-95.693703,-0.939299,1832.274170,0.100518,1122.983887,0.330310,-82.965874,-1.047795,2782.500488,0.070845,1083.334106,0.399607,-84.518593,-1.009732,-4.425290,-2.577306,16.805323,0.593295,0.062285,0.466052,0.003496,4.895814,0.812780,1.182400,7.003855,2.037086,-18.548662,-1.054085,-3.491821,-4.815442,-28.043106,-0.530515,-11.512240,21.602541,-0.003194,0.017414,0.129174,3.200000,3.265306,0.181250,0.095189,0.102500,0.096534,-18.650959
